cycle,t_end_s,NH3_start,NH3_after_on,NH3_end,E_on_Jcm3,E_off_Jcm3,dNH3_on,dNH3_off,rel_state_max,rel_dNH3_cycle,rel_energy_cycle,stable_streak
   924,  9.24000E-02,  1.58501E+15,  1.58546E+15,  1.58627E+15,  1.27383E-12,  0.00000E+00,  4.51348E+11,  8.13344E+11,  5.45799E-02,  7.97274E-04,  0.00000E+00,     0
   925,  9.25000E-02,  1.58627E+15,  1.58672E+15,  1.58753E+15,  1.27383E-12,  0.00000E+00,  4.50970E+11,  8.13368E+11,  1.27532E-03,  7.96416E-04,  0.00000E+00,     0
   926,  9.26000E-02,  1.58753E+15,  1.58798E+15,  1.58879E+15,  1.27383E-12,  0.00000E+00,  4.50640E+11,  8.08324E+11,  5.73856E-02,  7.92403E-04,  0.00000E+00,     0
   927,  9.27000E-02,  1.58879E+15,  1.58924E+15,  1.59005E+15,  1.27383E-12,  0.00000E+00,  4.50371E+11,  8.07133E+11,  3.51446E-02,  7.90858E-04,  0.00000E+00,     0
   928,  9.28000E-02,  1.59005E+15,  1.59050E+15,  1.59132E+15,  1.27383E-12,  0.00000E+00,  4.50084E+11,  8.16285E+11,  1.17092E-01,  7.95799E-04,  0.00000E+00,     0
   929,  9.29000E-02,  1.59132E+15,  1.59177E+15,  1.59257E+15,  1.27383E-12,  0.00000E+00,  4.49657E+11,  8.02282E+11,  1.61998E-01,  7.86113E-04,  0.00000E+00,     0
   930,  9.30000E-02,  1.59257E+15,  1.59302E+15,  1.59383E+15,  1.27383E-12,  0.00000E+00,  4.49489E+11,  8.08586E+11,  7.21921E-02,  7.89342E-04,  0.00000E+00,     0
   931,  9.31000E-02,  1.59383E+15,  1.59428E+15,  1.59509E+15,  1.27383E-12,  0.00000E+00,  4.49099E+11,  8.11975E+11,  4.47742E-02,  7.90598E-04,  0.00000E+00,     0
   932,  9.32000E-02,  1.59509E+15,  1.59554E+15,  1.59635E+15,  1.27383E-12,  0.00000E+00,  4.48731E+11,  8.16380E+11,  5.50900E-02,  7.92501E-04,  0.00000E+00,     0
   933,  9.33000E-02,  1.59635E+15,  1.59680E+15,  1.59762E+15,  1.27383E-12,  0.00000E+00,  4.48363E+11,  8.16388E+11,  1.32472E-03,  7.91648E-04,  0.00000E+00,     0
   934,  9.34000E-02,  1.59762E+15,  1.59807E+15,  1.59888E+15,  1.27383E-12,  0.00000E+00,  4.48028E+11,  8.10101E+11,  8.26323E-02,  7.86883E-04,  0.00000E+00,     0
   935,  9.35000E-02,  1.59888E+15,  1.59932E+15,  1.60013E+15,  1.27383E-12,  0.00000E+00,  4.47763E+11,  8.10777E+11,  6.38881E-03,  7.86521E-04,  0.00000E+00,     0
   936,  9.36000E-02,  1.60013E+15,  1.60058E+15,  1.60139E+15,  1.27383E-12,  0.00000E+00,  4.47433E+11,  8.10364E+11,  1.16102E-03,  7.85440E-04,  0.00000E+00,     0
   937,  9.37000E-02,  1.60139E+15,  1.60184E+15,  1.60265E+15,  1.27383E-12,  0.00000E+00,  4.47110E+11,  8.09555E+11,  2.81237E-03,  7.84117E-04,  0.00000E+00,     0
   938,  9.38000E-02,  1.60265E+15,  1.60310E+15,  1.60391E+15,  1.27383E-12,  0.00000E+00,  4.46787E+11,  8.16493E+11,  4.93603E-02,  7.87624E-04,  0.00000E+00,     0
   939,  9.39000E-02,  1.60391E+15,  1.60436E+15,  1.60516E+15,  1.27383E-12,  0.00000E+00,  4.46407E+11,  8.01585E+11,  1.38902E-01,  7.77487E-04,  0.00000E+00,     0
   940,  9.40000E-02,  1.60516E+15,  1.60561E+15,  1.60642E+15,  1.27383E-12,  0.00000E+00,  4.46236E+11,  8.12176E+11,  1.12005E-01,  7.83365E-04,  0.00000E+00,     0
   941,  9.41000E-02,  1.60642E+15,  1.60686E+15,  1.60768E+15,  1.27383E-12,  0.00000E+00,  4.45802E+11,  8.14797E+11,  1.20061E-02,  7.84111E-04,  0.00000E+00,     0
   942,  9.42000E-02,  1.60768E+15,  1.60812E+15,  1.60894E+15,  1.27383E-12,  0.00000E+00,  4.45460E+11,  8.11199E+11,  2.58596E-02,  7.81049E-04,  0.00000E+00,     0
   943,  9.43000E-02,  1.60894E+15,  1.60938E+15,  1.61019E+15,  1.27383E-12,  0.00000E+00,  4.45158E+11,  8.11694E+11,  2.19099E-03,  7.80560E-04,  0.00000E+00,     0
   944,  9.44000E-02,  1.61019E+15,  1.61064E+15,  1.61145E+15,  1.27383E-12,  0.00000E+00,  4.44833E+11,  8.11869E+11,  8.64495E-03,  7.79858E-04,  0.00000E+00,     0
   945,  9.45000E-02,  1.61145E+15,  1.61189E+15,  1.61270E+15,  1.27383E-12,  0.00000E+00,  4.44500E+11,  8.02825E+11,  1.02756E-01,  7.73441E-04,  0.00000E+00,     0
   946,  9.46000E-02,  1.61270E+15,  1.61314E+15,  1.61395E+15,  1.27383E-12,  0.00000E+00,  4.44290E+11,  8.09718E+11,  6.59369E-02,  7.76980E-04,  0.00000E+00,     0
   947,  9.47000E-02,  1.61395E+15,  1.61439E+15,  1.61520E+15,  1.27383E-12,  0.00000E+00,  4.43905E+11,  8.06923E+11,  2.08560E-02,  7.74410E-04,  0.00000E+00,     0
   948,  9.48000E-02,  1.61520E+15,  1.61565E+15,  1.61646E+15,  1.27383E-12,  0.00000E+00,  4.43608E+11,  8.11960E+11,  6.05203E-02,  7.76741E-04,  0.00000E+00,     0
   949,  9.49000E-02,  1.61646E+15,  1.61690E+15,  1.61770E+15,  1.27383E-12,  0.00000E+00,  4.43227E+11,  8.00275E+11,  1.21567E-01,  7.68685E-04,  0.00000E+00,     0
   950,  9.50000E-02,  1.61770E+15,  1.61814E+15,  1.61895E+15,  1.27383E-12,  0.00000E+00,  4.43041E+11,  8.08732E+11,  8.52744E-02,  7.73199E-04,  0.00000E+00,     0
   951,  9.51000E-02,  1.61895E+15,  1.61940E+15,  1.62019E+15,  1.27383E-12,  0.00000E+00,  4.42638E+11,  7.97362E+11,  1.10969E-01,  7.65341E-04,  0.00000E+00,     0
   952,  9.52000E-02,  1.62019E+15,  1.62063E+15,  1.62144E+15,  1.27383E-12,  0.00000E+00,  4.42449E+11,  8.06179E+11,  8.16812E-02,  7.70073E-04,  0.00000E+00,     0
   953,  9.53000E-02,  1.62144E+15,  1.62188E+15,  1.62269E+15,  1.27383E-12,  0.00000E+00,  4.42050E+11,  8.10108E+11,  6.80205E-02,  7.71654E-04,  0.00000E+00,     0
   954,  9.54000E-02,  1.62269E+15,  1.62313E+15,  1.62393E+15,  1.27383E-12,  0.00000E+00,  4.41664E+11,  7.91459E+11,  1.98313E-01,  7.59346E-04,  0.00000E+00,     0
   955,  9.55000E-02,  1.62393E+15,  1.62437E+15,  1.62518E+15,  1.27383E-12,  0.00000E+00,  4.41584E+11,  8.12644E+11,  1.82358E-01,  7.71747E-04,  0.00000E+00,     0
   956,  9.56000E-02,  1.62518E+15,  1.62562E+15,  1.62643E+15,  1.27383E-12,  0.00000E+00,  4.41055E+11,  8.08859E+11,  1.82999E-02,  7.68501E-04,  0.00000E+00,     0
   957,  9.57000E-02,  1.62643E+15,  1.62687E+15,  1.62768E+15,  1.27383E-12,  0.00000E+00,  4.40746E+11,  8.12799E+11,  5.01549E-02,  7.70141E-04,  0.00000E+00,     0
   958,  9.58000E-02,  1.62768E+15,  1.62812E+15,  1.62893E+15,  1.27383E-12,  0.00000E+00,  4.40369E+11,  8.06209E+11,  7.38107E-02,  7.65274E-04,  0.00000E+00,     0
   959,  9.59000E-02,  1.62893E+15,  1.62937E+15,  1.63018E+15,  1.27383E-12,  0.00000E+00,  4.40118E+11,  8.05690E+11,  6.18217E-03,  7.64216E-04,  0.00000E+00,     0
   960,  9.60000E-02,  1.63018E+15,  1.63062E+15,  1.63142E+15,  1.27383E-12,  0.00000E+00,  4.39805E+11,  8.07941E+11,  1.57229E-02,  7.64820E-04,  0.00000E+00,     0
   961,  9.61000E-02,  1.63142E+15,  1.63186E+15,  1.63266E+15,  1.27383E-12,  0.00000E+00,  4.39467E+11,  8.00743E+11,  6.91160E-02,  7.59624E-04,  0.00000E+00,     0
   962,  9.62000E-02,  1.63266E+15,  1.63310E+15,  1.63391E+15,  1.27383E-12,  0.00000E+00,  4.39226E+11,  8.10235E+11,  1.18141E-01,  7.64704E-04,  0.00000E+00,     0
   963,  9.63000E-02,  1.63391E+15,  1.63435E+15,  1.63516E+15,  1.27383E-12,  0.00000E+00,  4.38785E+11,  8.02390E+11,  1.06402E-01,  7.59056E-04,  0.00000E+00,     0
   964,  9.64000E-02,  1.63516E+15,  1.63559E+15,  1.63640E+15,  1.27383E-12,  0.00000E+00,  4.38572E+11,  8.10495E+11,  1.02852E-01,  7.63299E-04,  0.00000E+00,     0
   965,  9.65000E-02,  1.63640E+15,  1.63684E+15,  1.63765E+15,  1.27383E-12,  0.00000E+00,  4.38146E+11,  8.05914E+11,  5.16535E-02,  7.59662E-04,  0.00000E+00,     0
   966,  9.66000E-02,  1.63765E+15,  1.63809E+15,  1.63888E+15,  1.27383E-12,  0.00000E+00,  4.37872E+11,  7.97821E+11,  1.01499E-01,  7.53984E-04,  0.00000E+00,     0
   967,  9.67000E-02,  1.63888E+15,  1.63932E+15,  1.64013E+15,  1.27383E-12,  0.00000E+00,  4.37668E+11,  8.10412E+11,  1.39149E-01,  7.60963E-04,  0.00000E+00,     0
   968,  9.68000E-02,  1.64013E+15,  1.64057E+15,  1.64137E+15,  1.27383E-12,  0.00000E+00,  4.37199E+11,  8.04859E+11,  9.39883E-02,  7.56719E-04,  0.00000E+00,     0
   969,  9.69000E-02,  1.64137E+15,  1.64181E+15,  1.64262E+15,  1.27383E-12,  0.00000E+00,  4.36968E+11,  8.08808E+11,  7.93400E-02,  7.58408E-04,  0.00000E+00,     0
   970,  9.70000E-02,  1.64262E+15,  1.64306E+15,  1.64387E+15,  1.27383E-12,  0.00000E+00,  4.36567E+11,  8.09363E+11,  7.29308E-03,  7.57927E-04,  0.00000E+00,     0
   971,  9.71000E-02,  1.64387E+15,  1.64430E+15,  1.64512E+15,  1.27383E-12,  0.00000E+00,  4.36245E+11,  8.14919E+11,  7.71242E-02,  7.60532E-04,  0.00000E+00,     0
   972,  9.72000E-02,  1.64512E+15,  1.64555E+15,  1.64637E+15,  1.27383E-12,  0.00000E+00,  4.35839E+11,  8.16363E+11,  1.25880E-02,  7.60584E-04,  0.00000E+00,     0
   973,  9.73000E-02,  1.64637E+15,  1.64680E+15,  1.64762E+15,  1.27383E-12,  0.00000E+00,  4.35489E+11,  8.13042E+11,  3.87358E-02,  7.57779E-04,  0.00000E+00,     0
   974,  9.74000E-02,  1.64762E+15,  1.64805E+15,  1.64887E+15,  1.27383E-12,  0.00000E+00,  4.35189E+11,  8.14990E+11,  2.56454E-02,  7.58205E-04,  0.00000E+00,     0
   975,  9.75000E-02,  1.64887E+15,  1.64930E+15,  1.65012E+15,  1.27383E-12,  0.00000E+00,  4.34832E+11,  8.13088E+11,  2.66611E-02,  7.56262E-04,  0.00000E+00,     0
   976,  9.76000E-02,  1.65012E+15,  1.65055E+15,  1.65137E+15,  1.27383E-12,  0.00000E+00,  4.34523E+11,  8.15036E+11,  2.56995E-02,  7.56682E-04,  0.00000E+00,     0
   977,  9.77000E-02,  1.65137E+15,  1.65180E+15,  1.65261E+15,  1.27383E-12,  0.00000E+00,  4.34167E+11,  8.07977E+11,  1.00450E-01,  7.51627E-04,  0.00000E+00,     0
   978,  9.78000E-02,  1.65261E+15,  1.65304E+15,  1.65386E+15,  1.27383E-12,  0.00000E+00,  4.33938E+11,  8.16590E+11,  1.10302E-01,  7.56128E-04,  0.00000E+00,     0
   979,  9.79000E-02,  1.65386E+15,  1.65429E+15,  1.65510E+15,  1.27383E-12,  0.00000E+00,  4.33502E+11,  8.10698E+11,  6.62383E-02,  7.51736E-04,  0.00000E+00,     0
   980,  9.80000E-02,  1.65510E+15,  1.65554E+15,  1.65635E+15,  1.27383E-12,  0.00000E+00,  4.33235E+11,  8.13202E+11,  2.95822E-02,  7.52520E-04,  0.00000E+00,     0
   981,  9.81000E-02,  1.65635E+15,  1.65678E+15,  1.65759E+15,  1.27383E-12,  0.00000E+00,  4.32880E+11,  8.13224E+11,  9.33713E-04,  7.51754E-04,  0.00000E+00,     1
   982,  9.82000E-02,  1.65759E+15,  1.65803E+15,  1.65884E+15,  1.27383E-12,  0.00000E+00,  4.32552E+11,  8.15171E+11,  2.57865E-02,  7.52165E-04,  0.00000E+00,     0
   983,  9.83000E-02,  1.65884E+15,  1.65927E+15,  1.66009E+15,  1.27383E-12,  0.00000E+00,  4.32199E+11,  8.15138E+11,  6.76954E-03,  7.51367E-04,  0.00000E+00,     0
   984,  9.84000E-02,  1.66009E+15,  1.66052E+15,  1.66133E+15,  1.27383E-12,  0.00000E+00,  4.31873E+11,  8.12442E+11,  3.18045E-02,  7.48985E-04,  0.00000E+00,     0
   985,  9.85000E-02,  1.66133E+15,  1.66177E+15,  1.66258E+15,  1.27383E-12,  0.00000E+00,  4.31574E+11,  8.13756E+11,  3.35430E-02,  7.49035E-04,  0.00000E+00,     0
   986,  9.86000E-02,  1.66258E+15,  1.66301E+15,  1.66382E+15,  1.27383E-12,  0.00000E+00,  4.31221E+11,  8.12081E+11,  4.27948E-02,  7.47256E-04,  0.00000E+00,     0
   987,  9.87000E-02,  1.66382E+15,  1.66425E+15,  1.66505E+15,  1.27383E-12,  0.00000E+00,  4.30933E+11,  7.92197E+11,  1.78792E-01,  7.34592E-04,  0.00000E+00,     0
   988,  9.88000E-02,  1.66505E+15,  1.66548E+15,  1.66629E+15,  1.27383E-12,  0.00000E+00,  4.30837E+11,  8.11419E+11,  1.73286E-01,  7.45522E-04,  0.00000E+00,     0
   989,  9.89000E-02,  1.66629E+15,  1.66672E+15,  1.66753E+15,  1.27383E-12,  0.00000E+00,  4.30330E+11,  8.11206E+11,  5.26193E-03,  7.44536E-04,  0.00000E+00,     0
   990,  9.90000E-02,  1.66753E+15,  1.66796E+15,  1.66876E+15,  1.27383E-12,  0.00000E+00,  4.30011E+11,  8.04326E+11,  7.37040E-02,  7.39671E-04,  0.00000E+00,     0
   991,  9.91000E-02,  1.66876E+15,  1.66919E+15,  1.67001E+15,  1.27383E-12,  0.00000E+00,  4.29771E+11,  8.12557E+11,  9.80819E-02,  7.43906E-04,  0.00000E+00,     0
   992,  9.92000E-02,  1.67001E+15,  1.67044E+15,  1.67125E+15,  1.27383E-12,  0.00000E+00,  4.29352E+11,  8.12457E+11,  1.75077E-03,  7.43043E-04,  0.00000E+00,     0
   993,  9.93000E-02,  1.67125E+15,  1.67168E+15,  1.67249E+15,  1.27383E-12,  0.00000E+00,  4.29028E+11,  8.13138E+11,  6.18168E-03,  7.42704E-04,  0.00000E+00,     0
   994,  9.94000E-02,  1.67249E+15,  1.67292E+15,  1.67373E+15,  1.27383E-12,  0.00000E+00,  4.28696E+11,  8.13039E+11,  6.36074E-03,  7.41896E-04,  0.00000E+00,     0
   995,  9.95000E-02,  1.67373E+15,  1.67416E+15,  1.67497E+15,  1.27383E-12,  0.00000E+00,  4.28375E+11,  8.12838E+11,  1.92000E-02,  7.41034E-04,  0.00000E+00,     0
   996,  9.96000E-02,  1.67497E+15,  1.67540E+15,  1.67622E+15,  1.27383E-12,  0.00000E+00,  4.28035E+11,  8.17996E+11,  2.45198E-02,  7.43358E-04,  0.00000E+00,     0
   997,  9.97000E-02,  1.67622E+15,  1.67665E+15,  1.67746E+15,  1.27383E-12,  0.00000E+00,  4.27678E+11,  8.12489E+11,  4.37564E-02,  7.39313E-04,  0.00000E+00,     0
   998,  9.98000E-02,  1.67746E+15,  1.67789E+15,  1.67869E+15,  1.27383E-12,  0.00000E+00,  4.27393E+11,  8.07046E+11,  5.22092E-02,  7.35357E-04,  0.00000E+00,     0
   999,  9.99000E-02,  1.67869E+15,  1.67912E+15,  1.67992E+15,  1.27383E-12,  0.00000E+00,  4.27129E+11,  7.97624E+11,  9.73179E-02,  7.29055E-04,  0.00000E+00,     0
  1000,  1.00000E-01,  1.67992E+15,  1.68035E+15,  1.68116E+15,  1.27383E-12,  0.00000E+00,  4.26931E+11,  8.11967E+11,  1.37332E-01,  7.36932E-04,  0.00000E+00,     0
